sample_id,source_file,source_group,class_id,class_name,split,sample_rate,channels,duration,num_samples,start_sample,end_sample
unknown_words_00411.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk053,1,unknown_words,train,16000,1,1.0,16000,848000,864000
unknown_words_00412.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk054,1,unknown_words,train,16000,1,1.0,16000,864000,880000
unknown_words_00413.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk055,1,unknown_words,train,16000,1,1.0,16000,880000,896000
unknown_words_00414.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk056,1,unknown_words,train,16000,1,1.0,16000,896000,912000
unknown_words_00415.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk057,1,unknown_words,validation,16000,1,1.0,16000,912000,928000
unknown_words_00416.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk058,1,unknown_words,validation,16000,1,1.0,16000,928000,944000
unknown_words_00417.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk059,1,unknown_words,train,16000,1,1.0,16000,944000,960000
unknown_words_00418.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk060,1,unknown_words,train,16000,1,1.0,16000,960000,976000
unknown_words_00419.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk061,1,unknown_words,test,16000,1,1.0,16000,976000,992000
unknown_words_00420.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk062,1,unknown_words,train,16000,1,1.0,16000,992000,1008000
unknown_words_00421.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk063,1,unknown_words,train,16000,1,1.0,16000,1008000,1024000
unknown_words_00422.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk064,1,unknown_words,train,16000,1,1.0,16000,1024000,1040000
unknown_words_00423.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk065,1,unknown_words,train,16000,1,1.0,16000,1040000,1056000
unknown_words_00424.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk066,1,unknown_words,train,16000,1,1.0,16000,1056000,1072000
unknown_words_00425.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk067,1,unknown_words,train,16000,1,1.0,16000,1072000,1088000
unknown_words_00426.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk068,1,unknown_words,train,16000,1,1.0,16000,1088000,1104000
unknown_words_00427.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk069,1,unknown_words,validation,16000,1,1.0,16000,1104000,1120000
unknown_words_00428.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk070,1,unknown_words,train,16000,1,1.0,16000,1120000,1136000
unknown_words_00429.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk071,1,unknown_words,validation,16000,1,1.0,16000,1136000,1152000
unknown_words_00430.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk072,1,unknown_words,train,16000,1,1.0,16000,1152000,1168000
unknown_words_00431.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk073,1,unknown_words,train,16000,1,1.0,16000,1168000,1184000
unknown_words_00432.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk074,1,unknown_words,test,16000,1,1.0,16000,1184000,1200000
unknown_words_00433.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk075,1,unknown_words,train,16000,1,1.0,16000,1200000,1216000
unknown_words_00434.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk076,1,unknown_words,test,16000,1,1.0,16000,1216000,1232000
unknown_words_00435.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk077,1,unknown_words,train,16000,1,1.0,16000,1232000,1248000
unknown_words_00436.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk078,1,unknown_words,train,16000,1,1.0,16000,1248000,1264000
unknown_words_00437.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk079,1,unknown_words,train,16000,1,1.0,16000,1264000,1280000
unknown_words_00438.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk080,1,unknown_words,train,16000,1,1.0,16000,1280000,1296000
unknown_words_00439.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk081,1,unknown_words,validation,16000,1,1.0,16000,1296000,1312000
unknown_words_00440.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk082,1,unknown_words,validation,16000,1,1.0,16000,1312000,1328000
unknown_words_00441.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk083,1,unknown_words,test,16000,1,1.0,16000,1328000,1344000
unknown_words_00442.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk084,1,unknown_words,test,16000,1,1.0,16000,1344000,1360000
unknown_words_00443.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk085,1,unknown_words,validation,16000,1,1.0,16000,1360000,1376000
unknown_words_00444.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk086,1,unknown_words,test,16000,1,1.0,16000,1376000,1392000
unknown_words_00445.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk087,1,unknown_words,train,16000,1,1.0,16000,1392000,1408000
unknown_words_00446.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk088,1,unknown_words,train,16000,1,1.0,16000,1408000,1424000
unknown_words_00447.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk089,1,unknown_words,validation,16000,1,1.0,16000,1424000,1440000
unknown_words_00448.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk090,1,unknown_words,train,16000,1,1.0,16000,1440000,1456000
unknown_words_00449.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk091,1,unknown_words,test,16000,1,1.0,16000,1456000,1472000
unknown_words_00450.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk092,1,unknown_words,train,16000,1,1.0,16000,1472000,1488000
